desc,img,title
"This is the story of Leonard and his great counterattack. A rugged and clumsy boy, he was given the dishonorable name of ""Nosferatu"" and deprived of his homeland. In the throes of war, he encounters i...",https://cdn.myanimelist.net/r/50x70/images/manga/1/216085.jpg?s=98a04ed09d83303b0529b18b02cd82cd,Waga Gyouyuu ni Furueyo Tenchi: Alexis Teikoku Kouryuuki
"Takashi Suzuki is a young man who dreams of a heartwarming slow life in some other world. When he finally gets reincarnated into a different world, he receives the ""unconditional love from all local s...",https://cdn.myanimelist.net/r/50x70/images/manga/3/266479.jpg?s=671ca9638c0dcb470c935439f96998f3,Zangyaku Sugiru Isekai demo Suzuki wa Kawaii
1. Friendship♡ 2. Tsuma no Himegoto (Wife's Secret) 3. Sweltering Night! 4-9. Long Sweltering Night,https://cdn.myanimelist.net/r/50x70/images/manga/3/129443.jpg?s=502fc8fe9998b4fa2a4d35bfc194fd3d,"Hachigatsu, Kanojo wa Uso wo Tsuku."
"An impenetrable, floating castle has appeared above the city. Only the chosen may enter, and only the chosen will receive the wings to clear the castle. After ten years of trying, Siwoo Jeong has yet...",https://cdn.myanimelist.net/r/50x70/images/manga/2/262424.jpg?s=e51264425cdfd2c84583f8cba24e9521,I Login Alone
"The story is set in a fantasy world of swords and magic, but this isn't a typical fantasy world since the technological progress have advanced so much that smartphones are everywhere!! Everyone lives...",https://cdn.myanimelist.net/r/50x70/images/manga/2/219536.jpg?s=194b3939a1bde96c822d21db19870fdf,Jaken-san wa Sugu Bureru
"Accused of being a witch and a murderer, Evony's imprisoned. For years, she awaits the day of her execution, her back bearing scars from beatings inflicted by the guards who despise her. But one day,...",https://cdn.myanimelist.net/r/50x70/images/manga/2/262249.jpg?s=2e1b6b35400a19b8b75a3a86cf768cf2,Lady Evony
,https://cdn.myanimelist.net/r/50x70/images/manga/3/168601.jpg?s=53196955b546f7939d96f2ac7e8d6212,Mabara no Himekishi: Kutsujoku no Jutai
"A boy makes a wish to find someone who loves him... But a shooting star falls in front of him?! Well, that's what he thinks.",https://cdn.myanimelist.net/r/50x70/images/manga/2/134761.jpg?s=96bc9f1e224d2ec8412898fa6a6a118a,"Nagareboshi, Okkochita"
1-4. Futari no Himitsu 5. Tomohaha Nikushoku Viking (All-You-Can-Eat Feat. Friend's Mom's Mea) 6. Fumie-sensei no Houkago Milk Time (Fumie-sensei's Detention Milky Pool) 7. Hatsujou Neesan no Dosukebe...,https://cdn.myanimelist.net/r/50x70/images/manga/3/248491.jpg?s=0735173cbb88f92a74a93eaf557d0959,Kaasan no Umoretai Karada
"A sarcastic but fearful ""headless knight,"" a shut-in but strong-willed princess, and a crown with a mysterious power. The story opens with financial scandal and a mysterious stranger... (Source: MU)",https://cdn.myanimelist.net/r/50x70/images/manga/1/108997.jpg?s=2875b5962ef5afe243b95aa66fb75854,Obito no Hime to Kubinashi Kishi
"Heejae is the youngest executive director of the Jinhwa Group, nicknamed the ""Chaebol Prince"" by the public. But his life is turned upside down when documents linking him to an embezzlement scheme are...",https://cdn.myanimelist.net/r/50x70/images/manga/3/266138.jpg?s=2ef991f4c458cac8f2a59d63d667b606,Paid
"This is ""The Story of Queens and School Girls for One Thousand Years"".... Juliet, a princess, was in love with the main character. But she took over the throne, and needed to work for the people, hold...",https://cdn.myanimelist.net/r/50x70/images/manga/3/166237.jpg?s=fe8b9abd6a3781a75153662f77cec532,Queen Bonjourno! Joou wa Seifuku wo Nuida
,https://cdn.myanimelist.net/r/50x70/images/manga/1/43577.jpg?s=dafa1d3fff45cf56364427da64dc472a,Radio de Go!
"Uri was just a normal, average female high school student, but, one day, she suddenly got three older brothers!! Not only that, but they are all extremely handsome?! Surrounded by big brothers like th...",https://cdn.myanimelist.net/r/50x70/images/manga/3/18192.jpg?s=c8095b3ea7f817fb3c0ede84ff8e2477,Ubukawa - Hajimete no Kare
,https://cdn.myanimelist.net/r/50x70/images/manga/1/195523.jpg?s=ae4f6643b160c529241a3a156b04babe,S-kei Idol to Yokujou Renai: Himitsu Afureru 1-shuukan
The story revolves around a boy and a girl who travel together through a world that is gradually nearing its end. A mysterious illness has emerged that erases the very existence of everyone who suffer...,https://cdn.myanimelist.net/r/50x70/images/manga/1/150866.jpg?s=4f13c25241aa51e12bcdc271168a2e97,"Tabi ni Deyou, Horobiyuku Sekai no Hate made"
"Ragnarok, the End of the World, draws near. Odin, Lord of the Gods, summons Lenneth Valkyrie, one of the three Goddesses of Destiny. Lenneth is assigned the task of recruiting men's souls worthy of be...",https://cdn.myanimelist.net/r/50x70/images/manga/3/13808.jpg?s=be5416492c403052b83403d6eecfb6b0,Valkyrie Profile
,https://cdn.myanimelist.net/r/50x70/images/manga/3/126825.jpg?s=7042ca65ebc5f4c14f06a33b27657672,Xenon: 199X・R
,https://cdn.myanimelist.net/r/50x70/images/manga/3/94043.jpg?s=5702178fb25fb3a603dbb1ef795e88a0,Yaemoto Manaka Satsuei Chuu!
,https://cdn.myanimelist.net/r/50x70/images/manga/2/177913.jpg?s=ee97e75e5b529d93eef4c39f06938ba2,Waga Hero no Tame no Alchemuls
,https://cdn.myanimelist.net/r/50x70/images/manga/3/195015.jpg?s=1c2c5f9b6392df24f57eaddb48b3184b,Zangyakuou to Ochikobore Hime no Kekkon
,https://cdn.myanimelist.net/r/50x70/images/manga/3/130019.jpg?s=37bad43d517f15c9c364bf75149ac9b8,"Hachigatsu, Kanojo wa Uso wo Tsuku."
"A tale of Kohei and the daily life of his older girlfriend Ai. A manga about... not much, really.",https://cdn.myanimelist.net/r/50x70/images/manga/1/175523.jpg?s=ad0d2b47e5cb5c2cc718568402208066,I Love Biyori
"Yuuki has a problem: evil spirits are attracted to him. But one day, he meets a kid that can devour those evil spirits for him. Yuuki's not sure whether that's a good thing or a bad thing... (Source:...",https://cdn.myanimelist.net/r/50x70/images/manga/3/240488.jpg?s=51fffcc7848a65561573984a72afcec0,Jaki Meshi
"Momona is an ordinary junior-high school student hailing from Jewel Land. At her cousin's wedding, she envies the bride, Lady Diana, due to the fact that she is marrying the cousin who she had a sligh...",https://cdn.myanimelist.net/r/50x70/images/qm_50.gif?s=e1ff92a46db617cb83bfc1e205aff620,Lady Jewelpet
,https://cdn.myanimelist.net/r/50x70/images/manga/3/256248.jpg?s=bb8f9db353330790696a4cd17787cff7,Mabarai-san wa Boku wo Karitai
"Rururuko is a human orphan lost in space. She is raised on board a space ship operated by the spacefaring Saurus race, but she dreams of someday returning home to earth. Before she gets there, she and...",https://cdn.myanimelist.net/r/50x70/images/manga/3/70233.jpg?s=7946f86c4e48c5d8ce745c4b974c166f,Nagaruru Rururuko
1. Kindan Koujou 2. Kayoi Jukubo 3. Futei na Kankei 4. Nijuu Soukan 5-6. Modorenai Boshi... (We Can't Go Back) 7-8. Boshi wo Koeta Hi 9-10. Etsuraku no Kizuna,https://cdn.myanimelist.net/r/50x70/images/manga/3/155100.jpg?s=dbf9de753906796fba7a2d3384d67778,Kaasan Shika Aisenai: Futei no Kizuna
"A collection of oneshots: Object of Desire Kako wishes that boys will be honest with her and just admit that they only want sex. To her surprise, one does. Lovey-Dovey A girl who loves text messages f...",https://cdn.myanimelist.net/r/50x70/images/manga/2/19175.jpg?s=18a0f755af6e56541672131a363e0691,Object of Desire
1-4. Paidol M@ster! 5. Oppai no Ookina Oneesan wa Suki desu ka?,https://cdn.myanimelist.net/r/50x70/images/manga/1/245160.jpg?s=97a6a4ab3add7b9d4db981f334e00a03,Paidol M@ster!
"Emeraldas navigates the sea of stars—and swears to do so until the flame of her life is extinguished. Aboard her ship, the Queen Emeraldas, she sails in search of a certain object, and along the way e...",https://cdn.myanimelist.net/r/50x70/images/manga/5/76225.jpg?s=ee134af146c37c6081512d2bc2b87bec,Queen Emeraldas
"At the Ozu Technical High School, students ranging from first years in their teens to fifth years already in their 20’s are bred to become engineers. Togawa Sumiji is the president of the Robotics Div...",https://cdn.myanimelist.net/r/50x70/images/manga/1/62239.jpg?s=cb670f75294b0c9a3f589c313d694f92,Radio Heads
"A bizarre set of mysteries have befallen the Kuonji household. Kyoko Kuonji is said to be with child for the last twenty months, and her husband Makio disappeared a few months prior to the prgnancy. T...",https://cdn.myanimelist.net/r/50x70/images/manga/1/87439.jpg?s=6bcf2065b1057dca13d54635bda0bf39,Ubume no Natsu
,https://cdn.myanimelist.net/r/50x70/images/manga/1/153317.jpg?s=322c515fb66054a2cda4ed41d27df00e,S-kei Joushi to Himitsu no Koukan Jouken
,https://cdn.myanimelist.net/r/50x70/images/manga/3/227317.jpg?s=6a09d7f3fa6fa3c41fa49765e7f91bcb,Tabi no Sakana: Jippensha Ikku Ukiyo Douchuu Tabigarasu
Valkyrie Profile 2 Silmeria Anthology.,https://cdn.myanimelist.net/r/50x70/images/manga/1/35081.jpg?s=c48c61dc3ceff46e22ce22eb8388c1b5,Valkyrie Profile 2: Comic Anthology - EX
,https://cdn.myanimelist.net/r/50x70/images/manga/2/126725.jpg?s=f9cc2e5ac38548b66054460a2b9d54d5,Xenon: Blue Buck
"Yagami-kun's Family Affairs follows Yūji Yagami, a high school student with a problem: his mother, Nomi, looks very young and Yūji has a crush on her. To complicate matters, his high school homeroom t...",https://cdn.myanimelist.net/r/50x70/images/manga/5/29976.jpg?s=bc6d9ac6c05c87d2bd4a624798b03a97,Yagami-kun no Katei no Jijou
In the Waga Ichizoku Anetakis series: 1. Kokoro ga Anata wo Wasuretemo (The Tycoon's Pregnant Mistress) 2. Koukennin wo Furimukaseru Houhou (The Tycoon's Rebel Bride) 3. Ichiya no Yume ga Sameta Toki...,https://cdn.myanimelist.net/r/50x70/images/manga/3/227439.jpg?s=b935ee61e203547d0cb58d0e92bd2620,Waga Ichizoku Anetakis
,https://cdn.myanimelist.net/r/50x70/images/manga/2/49067.jpg?s=79c7adb405bf4d8df4996b0144673192,Zangyou de Good Job!
"1-4. Back Screen 5. Ane-ism: Nee, Chanto Shinasai yo? 6. Stock Option 7. Oshieru Koto, Osowaru Koto 8. Shutter 9. Ghost in the Residence",https://cdn.myanimelist.net/r/50x70/images/manga/1/108121.jpg?s=b63d633df41928381a58fca6a4d82f6e,I Love H
,https://cdn.myanimelist.net/r/50x70/images/manga/2/94305.jpg?s=d8ca35de5723665a87387b101ce3e7ea,Jaki no Haha
"Marufuji Enta has a crush on Kenzaki Ameri and as they visit the same class for the first time the best day of his life starts! Ironically, he gets kidnapped until a mysterious hooded girl appears in...",https://cdn.myanimelist.net/r/50x70/images/manga/3/163657.jpg?s=ed1d75c538b6f70e5bcd7b0758fbd66e,Lady Justice
"1. Kokoro Login 2. Yumemigachi Destroy 3. Kyou, Kimi ni Furaremasu. 4. ""Gal"" no Uchi to Class no ""Jimiko"" 5. Lonely Heart Online 6. Tsunori Tsunoru",https://cdn.myanimelist.net/r/50x70/images/manga/3/223290.jpg?s=98f5b8080c6c9db09193f0816115d9e1,Mabataki Dekinai
"Ikuto Touhouin is a 14-year-old boy, who had a fight with his father and ran away from home. He later boards a ship overseas, but a huge storm hits and sinks the ship. After spending a week drifting i...",https://cdn.myanimelist.net/r/50x70/images/manga/2/51755.jpg?s=51ad959baa9679e04293d847b4afc015,Nagasarete Airantou
1. Kaasan to Sex ni Oboreru 2-3. Mayonaka no Haha 4-5. AV Mama 6. Jukujo ga Daisuki nandesu!!! 7-9. Matching App,https://cdn.myanimelist.net/r/50x70/images/manga/1/228034.jpg?s=77df00199d9cf479101b21cb7c46a303,Kaasan to Sex ni Oboreru
"Jun's family used to be wealthy, but after his father's death their company went bankrupt and his mother was hospitalized due to too much stress. Now, Jun lives at the home of their former gardener an...",https://cdn.myanimelist.net/r/50x70/images/manga/2/16735.jpg?s=aa4df8f0f3d4d29ec3852c3c1ffcba3c,Obocchama ni wa Wakarumai
"Doyun Cha decides he isn't looking for ""true love."" In fact, he wants a fake marriage. One fateful night, Hayeon, who's known him since their college club days, confesses to Doyun that she wants in on...",https://cdn.myanimelist.net/r/50x70/images/manga/2/263669.jpg?s=f2a3d26adecd355b2b537f30483d2bd7,"Painful, but Desirable"
"This is not a fairytale. No, this is a story of what lurks beyond the ""happily ever after."" Once upon a time, Elena assumed the role of Princess Veronica, married the crown prince, and lived happily.....",https://cdn.myanimelist.net/r/50x70/images/manga/3/261877.jpg?s=e4561c8ccb654be0f4faf10c6dd01919,Queen in the Shadows
"Born at the end of the 15th century in Italy during the Renaissance, Raffaello is regarded as the greatest painter of his period. Starting from the city of Urbino, he lived in Florence, met with Miche...",https://cdn.myanimelist.net/r/50x70/images/manga/3/236842.jpg?s=0ff4fe795d7169f15968b9aea0801f35,Raffaello: Sono Ai
"Tokyo, 1952. The bizarre case of a missing doctor and his supernaturally pregnant wife captures the imagination of novelist Sekiguchi Tatsumi, so he enlists the help of an old friend, Chuuzenji Akihik...",https://cdn.myanimelist.net/r/50x70/images/manga/1/120947.jpg?s=dc0c898b88b455dea642c0ce69b1db34,Ubume no Natsu
,https://cdn.myanimelist.net/r/50x70/images/manga/1/194379.jpg?s=0f73e1f3758f74702a58ffe2e4bf0214,S-kei Kareshi no Jijou
"The human era has ended. This world is one where society has already collapsed. While people have slowly accepted the fate of their race, someone has started their journey: a girl and a dog. This tale...",https://cdn.myanimelist.net/r/50x70/images/manga/1/219452.jpg?s=4dd900a6e0c5f8bbec1227344d5ec5a0,Tabi to Gohan to Shuumatsu Sekai
"A manga anthology, based on the first Valkyrie Profile Game ""Lenneth"". It's a collection of several comedy shortstories by 10 different mangaka.",https://cdn.myanimelist.net/r/50x70/images/manga/1/35078.jpg?s=2cc6029459e845305ae63c33a92e3b0c,Valkyrie Profile Enix Supercomic Gekijoh
,https://cdn.myanimelist.net/r/50x70/images/manga/1/254271.jpg?s=4cf38fd73553d0663ba000c0fe6509b4,Xenos
"Based on the popular PS2 RPG, this manga is the adaptation of the first game in the series.",https://cdn.myanimelist.net/r/50x70/images/manga/3/21433.jpg?s=ae595a97cbf89c31e4fc9ee26fb3e2de,Xenosaga Episode I
"Just by talking to the famous Yagami-kun, Shizuku's high school life has become hard even from the start—!? (Source: Chibi Manga)",https://cdn.myanimelist.net/r/50x70/images/manga/1/186148.jpg?s=06149ca351a18a5a00312fb2eee25753,"Yagami-kun wa, Kyou mo Ijiwaru."
,https://cdn.myanimelist.net/r/50x70/images/manga/1/79583.jpg?s=3fabe6a3d28707e9ffb7f9cb505b30a9,Waga Itoshi no Doctor
,https://cdn.myanimelist.net/r/50x70/images/manga/3/76037.jpg?s=333c4b9fcd3bcf7e9b3b1182c6df971e,Zangyou Lover
"Hana, a 16 year old who's a bit of a tomboy, is dumped by her boyfriend when she moves to Sapporo after her parent's divorce. On her first night there, she comes across a young guy who is seemingly to...",https://cdn.myanimelist.net/r/50x70/images/manga/2/10810.jpg?s=73488ad6e3c345a5794753e2b4353a7c,I Love Her
"For Fumiya Tomozaki, one of the best gamers in Japan, the ""game of life"" is the worst game in existence. Despite the fact that Tomozaki is the number one player in the video game Attack Families, he i...",https://cdn.myanimelist.net/r/50x70/images/manga/1/185942.jpg?s=e7242e69c88ebf7b78a9f0b8f90597ba,Jaku-Chara Tomozaki-kun
"Inspector Reiko Kujou is a problematic detective who gave up the big-city police work to be transferred to the Akasaka Police Department. She's got the face and figure of a model, a keen mind, and on...",https://cdn.myanimelist.net/r/50x70/images/manga/2/71855.jpg?s=3e0e3fd293a71a0e9c168683dbe0a5f2,Lady Lady
"To Hide, who was suffering from loneliness after moving to a new town, Haru, who become his playmate was like a brother. However, as time passed, Hide's feelings towards Haru began to change... The bo...",https://cdn.myanimelist.net/r/50x70/images/manga/1/128617.jpg?s=9786445dc716b8db67f289a050af5acf,Mabataki no Aida
1-2. Nagata-sensei wa Oyobigoshi 3. Ihara-kun wa Yokubou ni Chuujitsu 4. Ienai no ni wa Wake ga Aru 5. Koi ni Ochiru mo no Shouganai 6. Nagata-sensei wa Shinpaishou,https://cdn.myanimelist.net/r/50x70/images/manga/1/142089.jpg?s=511983e57aac8ef5b9ea9fe4cecb8a96,Nagata-sensei wa Oyobigoshi
"The book is a collection of stories spread over ten chapters. The first story takes place over two parts and uses the title of the book, Natural Taste. It's about one Shii whose mother is more than ju...",https://cdn.myanimelist.net/r/50x70/images/manga/1/48307.jpg?s=9409751a054c82512eeba250afbe733e,Kaasan wa Natural♥Taste
"“Young Master, please stop teasing me!” “How am I supposed to do such a thing to you, Master?!” After my Mom gets into an accident, I had to go in her stead to be a maid in the noble Takaido household...",https://cdn.myanimelist.net/r/50x70/images/manga/1/266170.jpg?s=6051e9fee1ad2df37ec692f15e6abc23,Obocchama no Otanoshimi
,https://cdn.myanimelist.net/r/50x70/images/manga/2/155157.jpg?s=50d1e65ba1d97d07ed45be97af2fdf3d,Painter in the Wind
"Baek Na-kyum is a young man with a single talent: painting explicit depictions of men caught in the throes of passion. Having published his pornographic art under a pseudonym for several years, Na-kyu...",https://cdn.myanimelist.net/r/50x70/images/manga/3/249147.jpg?s=419185f98a02cba05ff14152f4648542,Painter of the Night
,https://cdn.myanimelist.net/r/50x70/images/manga/2/193623.jpg?s=b9ac0937bc9a58af12eba932df23be68,Queen of Circus no Neko
,https://cdn.myanimelist.net/r/50x70/images/manga/1/151010.jpg?s=a13c4e972ba961a9d4c06aef5b91feb4,Rafnas
"Based on the Linux operating system variant Ubuntu, this ""slapstick school comedy,"" three high school students—the fervent UNIX user and club president Akane Kisaragi, the hardcore gal-game otaku vice...",https://cdn.myanimelist.net/r/50x70/images/manga/3/150463.jpg?s=173d2a5e902018e51b728cd624151dd1,Ubunchu!
